instance_id,sample_id,house_id,split,semantic_label,has_mirror_plane,has_refined_depth,has_coarse_mask,has_precise_mask
3,f96c19d52287480eb01e657154ef4cfa_i1_5,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,ef34cff8f9e34a4b98a3776af0719090_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,ef34cff8f9e34a4b98a3776af0719090_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,1285d98b6993496c8f1d6b9abef25aa6_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,1285d98b6993496c8f1d6b9abef25aa6_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,1285d98b6993496c8f1d6b9abef25aa6_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,c6e095b54d9543398e5f2ac9a2edcbf5_i2_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,cff968589d894c999af7cc0d0d70b00e_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,6780cb21d2cb4d23b221bafb98327f46_i2_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,4d00ab4dfa424fd3ad89792e92a39cfd_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,1285d98b6993496c8f1d6b9abef25aa6_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,1285d98b6993496c8f1d6b9abef25aa6_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,0ed7cd08118a411f9c4a0a0a94c98ae1_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,55f7034ab98a4a199a61a419816cce72_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,55f7034ab98a4a199a61a419816cce72_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,cff968589d894c999af7cc0d0d70b00e_i1_5,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,83bb3940096942b1afeabdf01b38fddc_i1_3,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,14f59b257d4c4d958b7624975f29a758_i2_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,363a8c88ac23401ba827eb9fe01dabdf_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,0ed7cd08118a411f9c4a0a0a94c98ae1_i1_5,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,4d00ab4dfa424fd3ad89792e92a39cfd_i1_3,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,ec210b9de860460787ddc3897d91395a_i1_3,5ZKStnWn8Zo,test,complete,1,0,0,1,1
2,ec210b9de860460787ddc3897d91395a_i1_3,5ZKStnWn8Zo,test,complete,1,0,0,1,1
1,6780cb21d2cb4d23b221bafb98327f46_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,2569405ece5b4a7fb1a6722472480e84_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,2569405ece5b4a7fb1a6722472480e84_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
3,2569405ece5b4a7fb1a6722472480e84_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,c6e095b54d9543398e5f2ac9a2edcbf5_i2_5,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,ef34cff8f9e34a4b98a3776af0719090_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,35f5b361dca240ef8effcee3a2d02b68_i1_2,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
2,35f5b361dca240ef8effcee3a2d02b68_i1_2,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
3,35f5b361dca240ef8effcee3a2d02b68_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,f96c19d52287480eb01e657154ef4cfa_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,a79fd9b4b6a54f8b87cd52848d20bb6e_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,f65c611015d049408dc31d5358dce6e8_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,41e93c57be774f0f8d4389a19eeb4cd5_i1_0,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
2,41e93c57be774f0f8d4389a19eeb4cd5_i1_0,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
1,b6253e23df1c477da5acc09cbb7b2510_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,b6253e23df1c477da5acc09cbb7b2510_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,69bfd3c03c1348a7a1f8b47c89edecd3_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,9647211f7e284d63aca034cc8ea027a3_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,9647211f7e284d63aca034cc8ea027a3_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,9647211f7e284d63aca034cc8ea027a3_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
4,9647211f7e284d63aca034cc8ea027a3_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
5,9647211f7e284d63aca034cc8ea027a3_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,804f460e1a7e4affa4a7c65785ddccfc_i1_5,5ZKStnWn8Zo,test,complete,1,0,0,1,1
1,dda1bd6bab6746a28dfee34592531261_i1_2,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
2,dda1bd6bab6746a28dfee34592531261_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,9b029358672b4874a8c4834d41c55c0e_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,9b029358672b4874a8c4834d41c55c0e_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,2569405ece5b4a7fb1a6722472480e84_i2_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,c9bce883fc5c4fe8b1ffabc8308d88e7_i1_2,5ZKStnWn8Zo,test,complete,1,0,0,1,1
1,f65c611015d049408dc31d5358dce6e8_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,f65c611015d049408dc31d5358dce6e8_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,9c1c8f751ed442f2aeccb83d04e2b0d2_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,9c1c8f751ed442f2aeccb83d04e2b0d2_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
3,9c1c8f751ed442f2aeccb83d04e2b0d2_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
4,9c1c8f751ed442f2aeccb83d04e2b0d2_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
5,9c1c8f751ed442f2aeccb83d04e2b0d2_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,6780cb21d2cb4d23b221bafb98327f46_i1_5,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,6780cb21d2cb4d23b221bafb98327f46_i1_5,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,0ed7cd08118a411f9c4a0a0a94c98ae1_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,aa4b2b12e73747298a6a5223ac57b0e1_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,a79fd9b4b6a54f8b87cd52848d20bb6e_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,c8d6b2d9b10b4af0a9a4df0543cd9a9e_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,c8d6b2d9b10b4af0a9a4df0543cd9a9e_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
3,c8d6b2d9b10b4af0a9a4df0543cd9a9e_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
4,c8d6b2d9b10b4af0a9a4df0543cd9a9e_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
5,c8d6b2d9b10b4af0a9a4df0543cd9a9e_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,69bfd3c03c1348a7a1f8b47c89edecd3_i2_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,0ed7cd08118a411f9c4a0a0a94c98ae1_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,852d76826ca445b7ac6697bd63d74557_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,852d76826ca445b7ac6697bd63d74557_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,852d76826ca445b7ac6697bd63d74557_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
4,852d76826ca445b7ac6697bd63d74557_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
5,852d76826ca445b7ac6697bd63d74557_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,b3e11fd32a2447d6a4d74906e29fcd20_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,b3e11fd32a2447d6a4d74906e29fcd20_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,b3e11fd32a2447d6a4d74906e29fcd20_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,3424c8ae4ca348d5beaa0fb6ed3ee8b1_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,3424c8ae4ca348d5beaa0fb6ed3ee8b1_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,804f460e1a7e4affa4a7c65785ddccfc_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,33c12ee1d66445ecb6e12d0102f3f18e_i1_5,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,33c12ee1d66445ecb6e12d0102f3f18e_i1_5,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,cff968589d894c999af7cc0d0d70b00e_i1_1,5ZKStnWn8Zo,test,complete,0,0,0,1,1
2,cff968589d894c999af7cc0d0d70b00e_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
3,cff968589d894c999af7cc0d0d70b00e_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,f96c19d52287480eb01e657154ef4cfa_i1_3,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,f96c19d52287480eb01e657154ef4cfa_i1_3,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,9b6e8cf1d85c477ca6bb823d6c7b5765_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,14f59b257d4c4d958b7624975f29a758_i1_3,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,804f460e1a7e4affa4a7c65785ddccfc_i1_4,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,804f460e1a7e4affa4a7c65785ddccfc_i1_4,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,2569405ece5b4a7fb1a6722472480e84_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,327868944d394eaaa2feef27d2e49f31_i1_3,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
2,327868944d394eaaa2feef27d2e49f31_i1_3,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
1,aa4b2b12e73747298a6a5223ac57b0e1_i1_5,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,b3e11fd32a2447d6a4d74906e29fcd20_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,b3e11fd32a2447d6a4d74906e29fcd20_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,d69aa9f730f44649a9d1d2736b7a225f_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,d69aa9f730f44649a9d1d2736b7a225f_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,d69aa9f730f44649a9d1d2736b7a225f_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
4,d69aa9f730f44649a9d1d2736b7a225f_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,804f460e1a7e4affa4a7c65785ddccfc_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,804f460e1a7e4affa4a7c65785ddccfc_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,ef34cff8f9e34a4b98a3776af0719090_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,68fd567745b349538526e9e7bbcae160_i1_4,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
2,68fd567745b349538526e9e7bbcae160_i1_4,5ZKStnWn8Zo,test,almost-complete,1,0,0,1,1
1,14f59b257d4c4d958b7624975f29a758_i1_4,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,14f59b257d4c4d958b7624975f29a758_i1_4,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,b2569ef8136042bc9a20e30814e578f4_i1_1,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,aa4b2b12e73747298a6a5223ac57b0e1_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
2,aa4b2b12e73747298a6a5223ac57b0e1_i1_0,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,135cc40f8f2e490d821997645f8c0ea2_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,135cc40f8f2e490d821997645f8c0ea2_i1_2,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,54b7c9b192714638ac7b01b4a5400d29_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,cff968589d894c999af7cc0d0d70b00e_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,69bfd3c03c1348a7a1f8b47c89edecd3_i1_3,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,a79fd9b4b6a54f8b87cd52848d20bb6e_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,a79fd9b4b6a54f8b87cd52848d20bb6e_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,a79fd9b4b6a54f8b87cd52848d20bb6e_i1_4,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,0d4b00ef4c494246933235abcfb8caca_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,0d4b00ef4c494246933235abcfb8caca_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,0d4b00ef4c494246933235abcfb8caca_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
4,0d4b00ef4c494246933235abcfb8caca_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
5,0d4b00ef4c494246933235abcfb8caca_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,80441351ae5746919130882c990cdb3a_i1_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,e3ad01378dab48c2a4b6f65d67a771ed_i1_1,5ZKStnWn8Zo,test,incomplete,0,0,0,1,1
1,0d4b00ef4c494246933235abcfb8caca_i2_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
2,0d4b00ef4c494246933235abcfb8caca_i2_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
3,0d4b00ef4c494246933235abcfb8caca_i2_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
4,0d4b00ef4c494246933235abcfb8caca_i2_0,5ZKStnWn8Zo,test,incomplete,1,0,0,1,1
1,21e7d627b7b34355a52f3c88cb2ad446_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,4dcc93d2006646e19f9b2748dcb4f860_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,e6ac6b13b27c41b28df5d51a7e26549d_i1_0,i5noydFURQK,train,complete,1,0,0,1,1
1,5f1b89f0e0f341849fcdab381165cd26_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,aff31ea76e864cbfa280a1d82b5e35d8_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,7d7ba5af47c84c30850af05e203342e5_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
2,7d7ba5af47c84c30850af05e203342e5_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,fae6e14f539d49e6ae5007da3497e6fa_i1_4,i5noydFURQK,train,complete,1,0,0,1,1
1,0d22d1de9f4d4668b333ac24923d8940_i1_2,i5noydFURQK,train,almost-complete,1,0,0,1,1
1,21e7d627b7b34355a52f3c88cb2ad446_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,7d7ba5af47c84c30850af05e203342e5_i1_0,i5noydFURQK,train,complete,1,0,0,1,1
1,f9e969d895654fb5b82a1366e0b72762_i1_0,i5noydFURQK,train,incomplete,1,0,0,1,1
1,ff561930e4314f5c8af26ebaf5bed637_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,bf86bc749f794739a74bac109ec2f4ef_i1_5,i5noydFURQK,train,complete,1,0,0,1,1
1,34d076b898bd4f539d5be04c0bacc57e_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,e6ac6b13b27c41b28df5d51a7e26549d_i1_1,i5noydFURQK,train,incomplete,0,0,0,1,1
2,e6ac6b13b27c41b28df5d51a7e26549d_i1_1,i5noydFURQK,train,incomplete,0,0,0,1,1
1,fae6e14f539d49e6ae5007da3497e6fa_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,6975b20fd2964adcbe00ee81f5afbb2f_i2_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,fae6e14f539d49e6ae5007da3497e6fa_i0_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,37fc3df516b34c7b95d95c9097151ad9_i1_5,i5noydFURQK,train,complete,1,0,0,1,1
1,57bdea1f5113402d9b4a65450e030424_i1_4,i5noydFURQK,train,complete,1,0,0,1,1
1,0e45c1af5098415c9bbd3a6ce537c7cb_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,f9e969d895654fb5b82a1366e0b72762_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,1e61d22315c945378096f3055645d9e1_i1_2,i5noydFURQK,train,complete,1,0,0,1,1
1,0e45c1af5098415c9bbd3a6ce537c7cb_i0_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,81309402fcf041df881e7aca01b8b4f2_i1_0,i5noydFURQK,train,incomplete,1,0,0,1,1
1,ff561930e4314f5c8af26ebaf5bed637_i2_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,6975b20fd2964adcbe00ee81f5afbb2f_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
2,6975b20fd2964adcbe00ee81f5afbb2f_i1_2,i5noydFURQK,train,complete,1,0,0,1,1
1,fae6e14f539d49e6ae5007da3497e6fa_i1_3,i5noydFURQK,train,incomplete,1,0,0,1,1
2,fae6e14f539d49e6ae5007da3497e6fa_i1_3,i5noydFURQK,train,incomplete,1,0,0,1,1
3,fae6e14f539d49e6ae5007da3497e6fa_i1_3,i5noydFURQK,train,incomplete,1,0,0,1,1
1,f252cace47cd461c8c2277dfb9aaf9c5_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,0e45c1af5098415c9bbd3a6ce537c7cb_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,34d076b898bd4f539d5be04c0bacc57e_i1_0,i5noydFURQK,train,incomplete,1,0,0,1,1
2,34d076b898bd4f539d5be04c0bacc57e_i1_0,i5noydFURQK,train,incomplete,1,0,0,1,1
1,7d7ba5af47c84c30850af05e203342e5_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
2,7d7ba5af47c84c30850af05e203342e5_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,7d7ba5af47c84c30850af05e203342e5_i2_1,i5noydFURQK,train,incomplete,1,0,0,1,1
2,7d7ba5af47c84c30850af05e203342e5_i2_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,0e45c1af5098415c9bbd3a6ce537c7cb_i2_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,e6ac6b13b27c41b28df5d51a7e26549d_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
2,e6ac6b13b27c41b28df5d51a7e26549d_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
3,e6ac6b13b27c41b28df5d51a7e26549d_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,ff561930e4314f5c8af26ebaf5bed637_i0_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,fea557b2ef0e46929f85f0bfd71f9bdc_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,37fc3df516b34c7b95d95c9097151ad9_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
2,37fc3df516b34c7b95d95c9097151ad9_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,81309402fcf041df881e7aca01b8b4f2_i1_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,fe2d6243c11d4edb877748f6b6988957_i1_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,fae6e14f539d49e6ae5007da3497e6fa_i0_1,i5noydFURQK,train,incomplete,1,0,0,1,1
1,6975b20fd2964adcbe00ee81f5afbb2f_i0_2,i5noydFURQK,train,incomplete,1,0,0,1,1
1,e6ac6b13b27c41b28df5d51a7e26549d_i1_3,i5noydFURQK,train,incomplete,1,0,0,1,1
1,9d8a625f48194382a0bfb748b1126069_i1_1,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,964c4d82ac6c428bb3dc3325ad8c7ec9_i1_3,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,edbcf09189074bcc91fa530b9b504b5e_i1_3,wc2JMjhGNzB,test,incomplete,0,0,0,1,1
2,edbcf09189074bcc91fa530b9b504b5e_i1_3,wc2JMjhGNzB,test,incomplete,0,0,0,1,1
1,55b45b0f19c2460bbcd1fb1c86c6610d_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,aeb3199e10354e45a4884bb185c03257_i1_2,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,02bbd23673904a6980dc0e22b11c6a35_i1_3,wc2JMjhGNzB,test,incomplete,0,0,0,1,1
1,026ce91a981c4de3bb9fd2daeb99ec2b_i1_2,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,818104cf87d045a18b4bf134ef76ec41_i1_2,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,4884da3227464ab5b82f631ff22205bd_i1_2,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,0f35f97fed664257a9abdae8de6ed8a4_i1_0,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,d7230c164e814f9a83244ab2edc15334_i2_5,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,4648155e5f9a4bbb9d9eb726af07b79e_i1_4,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,02bbd23673904a6980dc0e22b11c6a35_i1_5,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,83d47314fbeb461b9af4c6499ffed297_i1_1,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,72cf693eb66c4a8a8062080763f50a09_i1_5,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,c7c84bf01a834489ad11d8450a7dc2bc_i1_1,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,e6857643ee434776bb20fb9afc190b41_i1_4,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,a4188bbbe166473bb2ecf35bdcbec1f9_i1_5,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,afdf0c43bc4f4daab702050ad1173e78_i2_5,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,83d47314fbeb461b9af4c6499ffed297_i1_0,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,36f4749077674307bce31998171e96ef_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,6776a213a00b42b296782b4f569c46b9_i1_0,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,4884da3227464ab5b82f631ff22205bd_i1_5,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,7a57d2299f5f4f7a9769f200d21ed9ed_i1_1,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,bb4437bebb8a496481a74b518bb377c7_i1_3,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,d7230c164e814f9a83244ab2edc15334_i2_4,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,e6693f97b36545f7a76e03c3fe32ba8c_i1_1,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,40ea4145b9e946aab5d56de3ce179c8e_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,aeb3199e10354e45a4884bb185c03257_i0_2,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,5b34120ed9c24e47a673426ea7ea7a07_i1_4,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,765293b6cd0a4bf4a50595038eb2b623_i1_1,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,4884da3227464ab5b82f631ff22205bd_i1_0,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
2,4884da3227464ab5b82f631ff22205bd_i1_0,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,dc4a9f470b834de1983c7e605ff06b2e_i1_0,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,f14140828a1d4639b42fcb2a34f41f53_i1_2,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,118137c3d60b4fb1a77effbac68da1ba_i1_2,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,3da7defc2f4a4c6f9bc8c11e6d9e7db6_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,f741f370a16a403a8c758ff77be85a9c_i1_2,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,cae8fb3d40314ecea16654062030571b_i1_0,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,c7e4c175f9b347cf9256fa7e291f26d9_i1_3,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,48a93a3b61354385b30974c248c11ef2_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,03c1aca95e254bf4b0db303a28d79aee_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,bb7193904c8b4c4fae2c83ad2fb9fd09_i1_2,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,b41b10699d614f24851b56a9a0e743c6_i0_0,wc2JMjhGNzB,test,incomplete,0,0,0,1,1
1,aeb3199e10354e45a4884bb185c03257_i1_1,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,b41b10699d614f24851b56a9a0e743c6_i1_3,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,2195c5a9b9fd451b927b0050f23fac31_i1_1,wc2JMjhGNzB,test,almost-complete,1,0,0,1,1
1,edbcf09189074bcc91fa530b9b504b5e_i1_5,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,d7230c164e814f9a83244ab2edc15334_i1_4,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,65dddb96b0b74d918f0ca166a1eb0cf9_i1_2,wc2JMjhGNzB,test,complete,1,0,0,1,1
1,48a93a3b61354385b30974c248c11ef2_i0_4,wc2JMjhGNzB,test,incomplete,1,0,0,1,1
1,178bf29147d74a31810f3524ef4a1de6_i1_4,wc2JMjhGNzB,test,incomplete,0,0,0,1,1
2,178bf29147d74a31810f3524ef4a1de6_i1_4,wc2JMjhGNzB,test,incomplete,0,0,0,1,1
